본부,사업소,충전소명,충전기ID,충전기용량,충전기명,충전소구분,충전방식
강원,원주,무실세영리첼1차 아파트,4309,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,무실세영리첼1차 아파트,4310,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,반곡아이파크 아파트,4311,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,반곡아이파크 아파트,4312,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,반곡아이파크 아파트,4313,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,반곡아이파크 아파트,4314,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,반곡아이파크 아파트,4315,7,완속04,아파트용,BC타입5핀(완속)
강원,원주,우보삼성 아파트,4316,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,우보삼성 아파트,4317,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,우보삼성 아파트,4318,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,코오롱하늘채 아파트,4319,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,코오롱하늘채 아파트,4320,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,통일 아파트,5486,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,통일 아파트,5487,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,한라비발디1차 아파트,5488,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,기후변화대응교육연구센터,5941,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,문막읍사무소,5942,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,원주시청,5943,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,차량등록사업소,5944,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,하나로마트 혁신도시점,5945,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,하나로마트 혁신도시점,5946,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,홈플러스 원주점,5947,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,무실세영리첼2차 아파트,6291,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,무실세영리첼2차 아파트,6292,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,무실세영리첼2차 아파트,6293,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,무실세영리첼2차 아파트,6294,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,문막현진에버빌 아파트,6295,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,문막현진에버빌 아파트,6296,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,문막현진에버빌 아파트,6297,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,이끌린STAY,6298,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,이끌린STAY,6299,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,봉화산이편한세상 아파트,6553,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,단관청솔4차 아파트,6924,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,푸른숨LH3단지 아파트,7217,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,푸른숨LH3단지 아파트,7218,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,푸른숨LH3단지 아파트,7219,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,한신더휴아파트,8513,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,덕원아파트,8554,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,덕원아파트,8555,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,덕원아파트,8556,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,한라비발디2차아파트,8646,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,원주,원주지사,1302,7,완속03,업무용,C타입5핀(완속)
강원,원주,원주지사,1303,7,완속04,업무용,C타입5핀(완속)
강원,원주,원주지사,1304,7,완속05,업무용,C타입5핀(완속)
강원,원주,원주지사,1305,7,완속06,업무용,C타입5핀(완속)
강원,원주,원주지사,1306,7,완속07,업무용,C타입5핀(완속)
강원,원주,원주지사,563,7,완속02,업무용,C타입5핀(완속)
강원,원주,한일아파트,9062,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9063,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9064,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9065,7,완속04,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9066,7,완속05,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9067,7,완속06,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9068,7,완속07,아파트용,BC타입5핀(완속)
강원,원주,한일아파트,9069,7,완속08,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9421,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9422,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9423,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9424,7,완속04,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9425,7,완속05,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9426,7,완속06,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9427,7,완속07,아파트용,BC타입5핀(완속)
강원,원주,신일유토빌아파트,9428,7,완속08,아파트용,BC타입5핀(완속)
강원,원주,두진하트리움시티,9430,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,두진하트리움시티,9431,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,원주 의료기기 산업기술단지,9435,50,급속01,공용,DC콤보(급속)
강원,원주,개인택시지부,9447,50,급속01,공용,DC콤보(급속)
강원,원주,원주 의료기기 종합지원센터,9451,50,급속01,공용,DC콤보(급속)
강원,원주,청구1단지아파트,10516,7,완속01,아파트용,BC타입5핀(완속)
강원,원주,청구1단지아파트,10517,7,완속02,아파트용,BC타입5핀(완속)
강원,원주,청구1단지아파트,10518,7,완속03,아파트용,BC타입5핀(완속)
강원,원주,원주지사(공용),10541,7,완속02,공용,C타입5핀(완속)
강원,원주,원주지사(공용),1301,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,원주지사(공용),386,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,원주,원주지사(공용),562,7,완속01,공용,C타입5핀(완속)
강원,원주,원주시립도서관,10847,50,급속01,공용,DC콤보(급속)
강원,원주,나라키움원주청사,12211,100,급속01,공용,DC콤보(급속)
강원,원주,간현관광지,12212,100,급속01,공용,DC콤보(급속)
강원,원주,간현관광지,12213,100,급속02,공용,DC콤보(급속)
강원,원주,문막휴게소(강릉방향),12230,100,급속01,공용,DC콤보(급속)
강원,원주,문막휴게소(강릉방향),12231,100,급속02,공용,DC콤보(급속)
강원,원주,문막휴게소(강릉방향),12232,100,급속03,공용,DC콤보(급속)
강원,원주,문막휴게소(강릉방향),12234,100,급속04,공용,DC콤보(급속)
강원,원주,원주휴게소(춘천방향),12235,100,급속01,공용,DC콤보(급속)
강원,원주,원주휴게소(춘천방향),12248,100,급속02,공용,DC콤보(급속)
강원,원주,원주휴게소(춘천방향),12249,100,급속03,공용,DC콤보(급속)
강원,원주,원주휴게소(춘천방향),12250,100,급속04,공용,DC콤보(급속)
강원,인제,인제지사(공용),1308,7,완속03,공용,C타입5핀(완속)
강원,인제,인제지사,1309,7,완속04,업무용,C타입5핀(완속)
강원,인제,인제지사,387,7,완속01,업무용,C타입5핀(완속)
강원,인제,인제지사,388,7,완속02,업무용,C타입5핀(완속)
강원,인제,인제지사(공용),10849,100,급속01,공용,DC콤보(급속)
강원,인제,설악산 국립공원 백담분소 전기차충전소,10910,50,급속01,공용,DC콤보(급속)
강원,인제,인제군 보건소,12032,100,급속01,공용,DC콤보(급속)
강원,인제,인제군 보건소,12033,100,급속02,공용,DC콤보(급속)
강원,인제,고사리 문화관광,12041,100,급속01,공용,DC콤보(급속)
강원,인제,하늘내린도리안,12038,100,급속01,공용,DC콤보(급속)
강원,인제,하늘내린도리안,12039,100,급속02,공용,DC콤보(급속)
강원,인제,서화체육공원,12040,100,급속01,공용,DC콤보(급속)
강원,인제,원통 생활체육공원,12036,100,급속01,공용,DC콤보(급속)
강원,인제,귀둔출장소,12037,100,급속01,공용,DC콤보(급속)
강원,인제,북면 행정복지센터,12034,100,급속01,공용,DC콤보(급속)
강원,인제,북면 행정복지센터,12035,100,급속02,공용,DC콤보(급속)
강원,인제,인제군청,12030,100,급속01,공용,DC콤보(급속)
강원,인제,인제군청,12031,100,급속02,공용,DC콤보(급속)
강원,인제,인제체육관,12241,100,급속01,공용,DC콤보(급속)
강원,정선,정선군청,6683,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,정선,파크로쉬(알파인경기장),6684,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,정선,파크로쉬(알파인경기장),6685,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
강원,정선,정선지사,9862,7,완속01,업무용,BC타입5핀(완속)
강원,정선,북평면,10899,50,급속01,공용,DC콤보(급속)
강원,정선,북평면행정복지센터,12158,100,급속01,공용,DC콤보(급속)
강원,정선,북평면종합복지회관,12171,100,급속01,공용,DC콤보(급속)
강원,정선,북평면지역아동센터 옆,12172,100,급속01,공용,DC콤보(급속)
강원,정선,태영합자회사,12173,100,급속01,공용,DC콤보(급속)
강원,정선,정선국토관리사무소,12174,100,급속01,공용,DC콤보(급속)
강원,정선,아리아리펜션,12175,100,급속01,공용,DC콤보(급속)
강원,정선,아리아리펜션,12176,100,급속02,공용,DC콤보(급속)
강원,철원,철원지사,8092,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
강원,철원,철원지사,889,7,완속01,업무용,C타입5핀(완속)
강원,태백,이마트 태백점,5960,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,태백,이마트 태백점,7763,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,태백,강원랜드,6686,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,태백,태백지사,774,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
강원,태백,철암동보건소,10973,50,급속01,공용,DC콤보(급속)
강원,태백,태백시보건소,10974,50,급속01,공용,DC콤보(급속)
강원,태백,종합경기장,10975,50,급속01,공용,DC콤보(급속)
강원,태백,황연동행정복지센터,12052,50,급속01,공용,DC콤보(급속)
강원,태백,태백 하나로마트,12216,100,급속01,공용,DC콤보(급속)
강원,태백,동점동소방학교,12214,100,급속01,공용,DC콤보(급속)
강원,태백,고한시장,12215,100,급속01,공용,DC콤보(급속)
강원,태백,태백국민체육센터,12217,100,급속01,공용,DC콤보(급속)
강원,평창,평창지사,777,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
강원,평창,평창소방서,11926,100,급속01,공용,DC콤보(급속)
강원,평창,평창군어린이급식관리지원센터,11924,50,급속01,공용,DC콤보(급속)
강원,평창,평창교육지원청,11925,100,급속01,공용,DC콤보(급속)
강원,평창,평창군농업기술센터,11921,100,급속01,공용,DC콤보(급속)
강원,평창,평창군보건의료원,11927,50,급속01,공용,DC콤보(급속)
강원,평창,대화면문화체육관,11922,50,급속01,공용,DC콤보(급속)
강원,평창,더위사냥축제장,11923,50,급속01,공용,DC콤보(급속)
강원,홍천,홍천오드카운티,5482,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,홍천지사,1307,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,홍천지사,887,7,완속01,업무용,C타입5핀(완속)
강원,홍천,화양강휴게소,8676,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,농어촌공사 홍천·춘천지사,8705,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,철정휴게소,8741,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,철정휴게소,8742,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
강원,홍천,홍천 국민건강보험공단,11739,50,급속01,공용,DC콤보(급속)
강원,홍천,홍천휴게소(양양방향),12222,100,급속01,공용,DC콤보(급속)
강원,홍천,홍천휴게소(양양방향),12223,100,급속02,공용,DC콤보(급속)
강원,홍천,홍천휴게소(양양방향),12224,100,급속03,공용,DC콤보(급속)
강원,홍천,홍천휴게소(양양방향),12225,100,급속04,공용,DC콤보(급속)
강원,화천,한국전력 화천지사,9445,50,급속01,공용,DC콤보(급속)
강원,화천,화천지사,9861,7,완속01,업무용,BC타입5핀(완속)
강원,횡성,원흥2차 아파트,3211,7,완속01,아파트용,BC타입5핀(완속)
강원,횡성,횡성지사,888,7,완속01,업무용,C타입5핀(완속)
강원,횡성,먹거리단지,9443,50,급속01,공용,DC콤보(급속)
강원,횡성,횡성국민체육센터,9455,50,급속01,공용,DC콤보(급속)
강원,횡성,만세공원,10972,100,급속01,공용,DC콤보(급속)
강원,횡성,공근농공단지,10971,50,급속01,공용,DC콤보(급속)
강원,횡성,우천일반산업단지,10970,50,급속01,공용,DC콤보(급속)
강원,횡성,SG마트 충전소,11486,7,완속01,공용,B타입5핀(완속)
강원,횡성,둔방1리 마을회관 충전소,11487,7,완속01,공용,B타입5핀(완속)
강원,횡성,둔방1리 마을회관 충전소,11488,7,완속02,공용,B타입5핀(완속)
강원,횡성,묵계농공단지,11740,100,급속01,공용,DC콤보(급속)
강원,횡성,강림 건강복지센터,12226,100,급속01,공용,DC콤보(급속)
강원,횡성,안흥찐빵모락모락마을,12227,100,급속01,공용,DC콤보(급속)
강원,횡성,대동황토방 아파트,2628,7,완속01,아파트용,BC타입5핀(완속)
강원,횡성,대동황토방 아파트,2629,7,완속02,아파트용,BC타입5핀(완속)
경기,경기전력관리처,경기전력관리처,883,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
경기,경기전력관리처,경기전력관리처,884,7,완속01,업무용,C타입5핀(완속)
경기,경기전력관리처,경기전력관리처,885,7,완속02,업무용,C타입5핀(완속)
경기,경기전력관리처,경기전력관리처,886,7,완속03,업무용,C타입5핀(완속)
경기,경기직할,광교레이크파크수자,3907,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,경기직할,광교레이크파크수자,3908,7,완속01,아파트용,BC타입5핀(완속)
경기,경기직할,광교레이크파크수자,3909,7,완속02,아파트용,BC타입5핀(완속)
경기,경기직할,광교오드카운티아파트,3910,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,경기직할,광교오드카운티아파트,3911,7,완속01,아파트용,BC타입5핀(완속)
경기,경기직할,광교오드카운티아파트,3912,7,완속02,아파트용,BC타입5핀(완속)
경기,경기직할,광교오드카운티아파트,3913,7,완속03,아파트용,BC타입5핀(완속)
경기,경기직할,광교자연앤자이2단지,3914,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,경기직할,광교자연앤자이2단지,3915,7,완속01,아파트용,BC타입5핀(완속)
